timestamp,username,text,isquote,isretweet,favorites,retweets
4/17/2020 20:40,SenTedCruz,coronavirus response: how ted cruz wants to fundamentally change our relationship with china https://tco/jz1slxadgv via @yahoofinance,FALSE,TRUE,0,130
4/17/2020 18:00,SenTedCruz,coronavirus response: how ted cruz wants to fundamentally change our relationship with china https://tco/lx6ybkj7fg via @yahoofinance@ajshaps @benwerschkul,FALSE,FALSE,499,164
4/17/2020 14:50,SenTedCruz,yesterday i announced with @chriscoons a bipartisan push to expand medical partnerships with israel an ally and global leader in medicine to develop #covid19 cures and treatments and lessen us medical dependence on china https://tco/nfrm1sb2aj,FALSE,FALSE,585,168
4/17/2020 13:03,SenTedCruz,over 140k people have lost their lives around the world because of the #coronaviruspandemic if china had not deliberately covered up the initial outbreak in wuhan we could have prevented the vast majority of those deaths https://tco/alwz5gimgm,FALSE,FALSE,3903,1836
4/17/2020 0:02,SenTedCruz,our dependence on china for life-saving medications and treatments is deeply dangerous thats why im working with @chriscoons on a bipartisan initiative to expand medical partnerships with israel an ally global leader in medicine to lessen that dependence https://tco/ppp9vkpb7k https://tco/vxyzmxsopu,TRUE,FALSE,791,261
4/16/2020 20:26,SenTedCruz,icymi on @foxnews with @marthamaccallum: im introducing legislation to hold china accountable for hiding and suppressing public health information about the #coronavirus that has endangered the lives of millions across the globe https://tco/voek2aynjv,FALSE,FALSE,1518,550
4/16/2020 20:09,SenTedCruz,the united states and the global community needs to insist on accountability and consequences for chinas role in the #coronaviruspandemic https://tco/ijdq207rsr,FALSE,FALSE,1074,389
4/16/2020 13:19,SenTedCruz,cruz slams china as a threat to national security and global health https://tco/n483kqikhy,FALSE,FALSE,2241,550
4/15/2020 17:36,SenTedCruz,in march as chairman of the subcommittee on aviation space i convened a hearing on the #coronavirus where @cdcgov @cbp @usdot officials said that had potus not acted swiftly to limit travel to from china the number of cases in the us could be much higher https://tco/3urfnsxqy7,FALSE,FALSE,648,202
4/15/2020 15:11,SenTedCruz,chinas censorship suppression are now not only a threat to human rights in china around the world they are also a direct threat to us national security our economy chinese officials responsible for covering up #covid19 must be held accountable 👉https://tco/kiui9jamsk,FALSE,FALSE,1411,497
4/11/2020 16:59,SenTedCruz,"new from @dallasnews @toddgillman: ""as the world fights its way through a pandemic and flash recession sen ted cruz is warning that saudi arabia and china have each misbehaved in ways that should make the us wary and may even lead to conflicthttps://tco/ltygfoq7ge",FALSE,FALSE,994,366
4/8/2020 19:08,SenTedCruz,@realdonaldtrump is exactly right @who actively participated in chinas #covid19coverup doing the *exact opposite* of what the organization was created to do: disseminate public health information of international significance https://tco/xcpsdnzkqx,FALSE,FALSE,4097,1756
4/8/2020 16:54,SenTedCruz,many of the deaths we have seen worldwide are a direct consequence of the chinese #covid19coverup china must be held accountable when congress returns i am going to ensure that chinese officials who covered up the early weeks of the #coronavirusoutbreak are held accountable https://tco/tgiccluhlw,FALSE,FALSE,1808,861
4/8/2020 16:05,SenTedCruz,if china behaved like a responsible government this crisis could have been averted potentially contained to wuhan instead the chinese communist party denied the #coronavirusoutbreak suppressed medical experts with @who pushed a propaganda war that led to a global pandemic https://tco/avbejexusc,FALSE,FALSE,1831,822
4/8/2020 15:03,SenTedCruz,@sentedcruz @tedcruz joined us to talk china wuhan bioterrorismwho origination of the virus saudi efforts to kill the us energy industry tough talks w/ them about it we also discuss how awesome vince young was in the 2006 natl championship gamehttps://tco/mhkhb4my6r,FALSE,TRUE,0,94
4/7/2020 21:30,SenTedCruz,in january many dems criticized @realdonaldtrumps decision to halt travel to and from china now theyre saying they supported it all along thats because @cdcgov @cbp @usdot have all confirmed potus swift action substantially slowed the spread of #covid19 and saved lives https://tco/41wvs616lp,FALSE,FALSE,1638,590
4/7/2020 19:39,SenTedCruz,"in 2018 i warned @fcc about phoenix tv a nominally ""private"" company long financially controlled by china state-owned enterprises its disgraceful reckless they have a seat at wh press briefings as china wages a propaganda campaign to cover up its role in #coronaviruspandemic https://tco/efbo5wbaia",FALSE,FALSE,3315,1927
4/7/2020 18:45,SenTedCruz,as taiwans star rises chinas falls as our taiwanese allies were sending 2 million masks to the us including 100000 to texas the chinese communist party continued its disinformation campaign about #covid19 endangering lives worldwide https://tco/9t4kligdno,FALSE,FALSE,2796,1035
4/2/2020 23:32,SenTedCruz,@sentedcruz up next to talk #coronaviruspandemic the money being injected to keep us all going as the economy suffers saudi arabia china and much more get to https://tco/8zcvls7fyj to see or https://tco/vfmuyqta6j to hear #covid19pandemic #covid19 #covidー19 @tedcruz,FALSE,TRUE,0,63
4/2/2020 16:21,SenTedCruz,the #coronaviruspandemic began in wuhan china in response the chinese communist party did everything it could to prevent the world from finding out once we successfully #combatcovid19 we need answers about what happened how it could have been stopped https://tco/ke5qrdj8xs,FALSE,FALSE,2869,1041
4/2/2020 1:30,SenTedCruz,senator @tedcruz will join me thursday to begin the show at 8:35am on @kfyo we will discuss the coronavirus pandemic the federal response and how china has responded listen anywhere https://tco/abyfthedra,FALSE,TRUE,0,84
4/1/2020 18:18,SenTedCruz,the chinese communist party is trying to distract from its role in hiding and exporting the #coronaviruspandemic by using @huawei to spread disinformation and offer up china as a solution to the problems the ccp fueled americans are right to be vigilant against these campaigns https://tco/rnboweqjxb,TRUE,FALSE,3043,2103
3/24/2020 20:03,SenTedCruz,twitter an america company is banned in china - yet they support chinas disinformation and propaganda push on their platform regarding the coronavirus whats up twitter? dangerous @gopleader @sentedcruz @hawleymo @senategop @housegop @repjimbankshttps://tco/9agpdgoqcl,FALSE,TRUE,0,2482
3/19/2020 0:20,SenTedCruz,a stark reminder that china is *not* our allythe chinese communist governments deliberate lack of transparency destruction of evidence and suppression of info regarding #covid19 has led to a global pandemic that has put millions of lives at risk https://tco/hj6dztmmba,FALSE,TRUE,0,3329
3/18/2020 15:12,SenTedCruz,a stark reminder that china is *not* our allythe chinese communist governments deliberate lack of transparency destruction of evidence and suppression of info regarding #covid19 has led to a global pandemic that has put millions of lives at risk https://tco/hj6dztmmba,FALSE,FALSE,6994,3329
3/4/2020 14:09,SenTedCruz,"""the trump administration acted wisely when they stepped in early when they halted commercial air travel back and forth to china"" says @sentedcruz ""the health experts are telling us that doing that significantly slowed down the spread of #coronavirus"" https://tco/ezppp4cvmq",FALSE,TRUE,0,308
3/3/2020 21:36,SenTedCruz,@johncornyn i sent a letter to @cdcgov expressing our concerns for texans health safety after an individual who had traveled to wuhan china was released from isolation at the texas center for infectious disease in san antonio despite testing positive for #coronavirus,FALSE,FALSE,996,348
2/17/2020 22:14,SenTedCruz,thanks to natural gas and private sector innovation the us has successfully reduced co2 emissions and experienced solid economic growth since pulling out of the paris climate agreement meanwhile china indias emissions have increased https://tco/hj5jxl4m9h,FALSE,FALSE,6107,1925
2/14/2020 19:59,SenTedCruz,enjoyed a roundtable discussion w @capapilots to talk about the safety of the flying public learn more about challenges they face in aviation i also thanked them for helping protect flight crews travelers as the #coronavirus continues to spread throughout china the region https://tco/5sb4zrsofv,FALSE,FALSE,298,88
2/1/2020 2:21,SenTedCruz,this is the right decision the administration should take every precaution to prevent more coronavirus cases from arriving in the united states including temporarily halting flights to from china implementing additional screening at all us airports https://tco/oyjht3su6k,FALSE,FALSE,3478,858
2/1/2020 0:47,SenTedCruz,after a student in texas was tested for coronavirus last week sen cruz appealed for a ban on travel to and from china the administration should take every precaution in preventing additional cases from arriving in the united states sen cruz said https://tco/jqqyxiikkx,FALSE,TRUE,0,155
2/1/2020 0:47,SenTedCruz,ted cruz calls for coronavirus travel ban on china https://tco/gebocczmws,FALSE,TRUE,0,478
1/31/2020 20:13,SenTedCruz,this week i joined @sencorygardner in urging the @who to grant taiwan observer status at who meetings and gatherings and i continue to call on the faa to issue a temporary travel ban to and from china and implement advanced screenings at us airports https://tco/nweiwbxm12,FALSE,FALSE,432,125
1/31/2020 20:10,SenTedCruz,as the coronavirus in china continues to rapidly spread @delta @united @americanair are making the right decision to prioritize the safety of the flying public by temporarily suspending flights between the us china https://tco/avqcrontl5,FALSE,FALSE,1168,264
1/31/2020 14:41,SenTedCruz,the administration should take every precaution in preventing additional cases from arriving in the united states including temporarily halting flights to and from china and implementing additional screening at all us airports --&gt; https://tco/3w0dwgqrni,FALSE,FALSE,1143,265
1/31/2020 14:41,SenTedCruz,given the severity of the coronavirus in china and its rapid spread across the region as well as the mounting public fear its imperative that this disease is contained,FALSE,FALSE,2455,508
1/15/2020 22:48,SenTedCruz,i commend @realdonaldtrump for leaning in hard to work toward fair and reciprocal trade with china this is welcome news for farmers and ranchers in the lone star state and across the country who want access to chinese markets,FALSE,FALSE,3244,728
12/17/2019 18:36,SenTedCruz,at a time when our nation faces growing threats from countries like iran china russia this bill reinforces americas defense national security interests by protecting long-term readiness of b-1b aircraftone of our best assets for deterring aggression from our adversaries,FALSE,FALSE,92,15
12/17/2019 15:27,SenTedCruz,sec paulson is exactly right free enterprise can and will beat #china as long as the government gets out of the way in the senate im focused on reducing barriers to innovation not building them up https://tco/xrpc6uys8r,TRUE,FALSE,2412,1867
12/10/2019 1:22,SenTedCruz,fact: ive been in multiple briefings about foreign interference in our election russia has tried to interfere china has tried to interfere nk has tried to interfere ukraine has tried to interfere ignoring every country but russia ensures foreign interference will continue https://tco/f74ctxzmw3,FALSE,FALSE,1847,595
12/9/2019 2:11,SenTedCruz,as i said on #mtp theres no doubt russia had a sophisticated operation to interfere in our election dems mainstream media are endangering us by insisting we focus only on russianot efforts to sway elections from china/iran/ukraineall in service to this impeachment circus https://tco/ut1zrh3lqx,FALSE,TRUE,0,1006
12/8/2019 23:24,SenTedCruz,as i said on #mtp theres no doubt russia had a sophisticated operation to interfere in our election dems mainstream media are endangering us by insisting we focus only on russianot efforts to sway elections from china/iran/ukraineall in service to this impeachment circus https://tco/ut1zrh3lqx,FALSE,FALSE,3717,1006
11/22/2019 19:08,SenTedCruz,@huawei is a spy agency masquerading as a technology company i applaud the @fccs unanimous decision today to help stop the communist party in #chinas espionage efforts in the us https://tco/yjhdh8bucd,FALSE,FALSE,1359,594
11/21/2019 22:30,SenTedCruz,#china demands trump veto bills about #hongkong that passed by overwhelming veto proof majorities no surprise the communist party doesnt understand how democracy works #standwithhongkong https://tco/4qrml1nshr,FALSE,TRUE,0,5645
11/21/2019 15:58,SenTedCruz,#china demands trump veto bills about #hongkong that passed by overwhelming veto proof majorities no surprise the communist party doesnt understand how democracy works #standwithhongkong https://tco/4qrml1nshr,FALSE,FALSE,8398,5645
11/18/2019 18:21,SenTedCruz,thanks ⁦@sentedcruz⁩ for agreeing to film a video to support #hkers he visited hk before and wore all black  he mentions that #hk is the new berlin is fighting the #communist chinahe condemns the #hkpolice and will keep supporting uswere grateful plz thank him https://tco/l8uevkymsy,FALSE,TRUE,0,1146
6/2/2020 19:23,SteveDaines,its clear that china was withholding vital information on the coronavirus from the world and the world health organization was covering for them china and the who must be held accountable for their actionshttps://tco/g1hgwtmqbl,FALSE,FALSE,1557,1469
5/27/2020 14:16,SteveDaines,its long overdue we end our reliance on china we must bring these drug and medical supply manufacturing jobs back to america -- and i wont stop fighting until we do https://tco/cj4qjlgjre,FALSE,FALSE,73,24
5/7/2020 21:40,SteveDaines,we must end our dependence on china for life-saving drugs ppe its time to bring these manufacturing jobs home to america 🇺🇸 https://tco/vlpkcsqkhy,FALSE,FALSE,83,26
5/6/2020 13:33,SteveDaines,we must end our reliance on china thats why im pushing a bill to strengthen our american medical supply chain and bring drug manufacturing home https://tco/zs34dgi8mh,FALSE,FALSE,782,623
5/5/2020 13:16,SteveDaines,we must end our dependence on china for drug manufacturing its a national health and a national security riskthats why im pushing to strengthen our medical supply chain here in america https://tco/oogo2mvor2,FALSE,FALSE,203,65
5/4/2020 20:27,SteveDaines,chinas cover up of covid-19 made this pandemic worse our economy shut down american lives have been lostdrug / ppe manufacturing jobs must be brought back to the us we cant continue to depend on china,FALSE,FALSE,151,56
4/15/2020 17:06,SteveDaines,@realdonaldtrump is right to hold the @who accountable for their response to the covid-19 outbreak and its work with china,FALSE,FALSE,620,124
4/14/2020 13:49,SteveDaines,relying on china for medicine or essential medical equipment is detrimental to our national security and endangers our public health we must reduce our dependence on china https://tco/m40tc6stpt,FALSE,FALSE,137,63
4/13/2020 19:01,SteveDaines,we need to end our dependency on china its time to bring drug and supply manufacturing and jobs back to the us 🇺🇸 https://tco/4duk8pymed,FALSE,FALSE,165,43
4/8/2020 16:50,SteveDaines,icymi: i sent a letter to the secretary of state calling for a full investigation into chinas mishandling of the covid-19 pandemic we must hold china accountable https://tco/yz4puj8kwl,FALSE,FALSE,147,34
4/7/2020 16:22,SteveDaines,fox news: sen daines pushes state dept for global probe of china over coronavirus suggests appropriate punitive actionshttps://tco/nzqvtgmojz,FALSE,FALSE,113,38
4/7/2020 14:04,SteveDaines,china could have saved lives but they hid the virus from the world they must be held accountable https://tco/mw4ijveftb,FALSE,FALSE,959,659
4/6/2020 18:04,SteveDaines,we deserve to know the truth about chinas coverup china must be held accountable https://tco/jsg73f1eqk,FALSE,FALSE,325,87
2/5/2020 3:31,SteveDaines,@realdonaldtrump we are on a trade winning streak for mts farmers and ranchers delivering historic trade deals with our four largest trading partners canada mexico china and japan #sotu,FALSE,FALSE,24,9
1/15/2020 23:17,SteveDaines,president trump is on a winning streak trade deals w/ japan mexicocanada and china @realdonaldtrump is obsessed w/ growing jobs and securing trade wins dems are obsessed w/ impeachment #maga https://tco/gnnnbzb5tr,FALSE,FALSE,4635,1375
1/15/2020 22:35,SteveDaines,joining @foxbusiness @davidasmanfox in a few to talk about the historic #chinatradedeal more https://tco/3twl8kx1ns,FALSE,FALSE,25,6
1/15/2020 18:36,SteveDaines,great day for montana ag and america thank you @realdonaldtrump for your leadership in getting phase one of this critical trade deal w/ china done 🇺🇸 https://tco/qz2wq6ug7h,FALSE,FALSE,2008,456
1/15/2020 16:17,SteveDaines,headed into the @whitehouse with cascade county commissioner joe briggs to join @realdonaldtrump for the signing of the phase one us-china trade agreement big win for mt ag 🇺🇸 https://tco/qedzpix3kb,FALSE,FALSE,1011,225
12/13/2019 22:35,SteveDaines,i look forward to continuing to work with potus to ensure this agreement is enforced and china upholds all commitments made,FALSE,FALSE,42,5
12/13/2019 22:33,SteveDaines,i applaud @realdonaldtrump for his efforts to hold china accountable this agreement is a positive step forward to help level the playing field for mt us farmers ranchers and businesses in chinas market https://tco/qxp91kzkhq,TRUE,FALSE,112,18
4/24/2020 19:25,SenDuckworth,our nations health workers first responders essential employees that were forced to work without proper #ppe deserve to know why donald trump used govt resources to transport 178 tons of donated ppe to china yet failed to stockpile adequate supplies of ppe here at home,FALSE,FALSE,1118,509
4/24/2020 19:23,SenDuckworth,im requesting the bipartisan select subcommittee on the coronavirus crisis investigate whether donald trump owing millions to the bank of china influenced his decision to facilitate the transportation of 178 tons of donated #ppe medical supplies from us to china in feb 2020 https://tco/gxkh3pywlx https://tco/31vu0kydt9,TRUE,FALSE,5757,3197
3/4/2020 22:51,SenDuckworth,there are a lot of things people can do to reduce the risk of #covid19 infections but avoiding chinatown isnt one of them #covid19 has nothing to do with race religion or nationalitylearn some steps that *actually* reduce risk here: https://tco/kdfskwxadc https://tco/qkiigjxag4,TRUE,FALSE,217,50
1/24/2020 21:06,SenDuckworth,theres been a 2nd confirmed case of #coronavirus in the us in chicago @senatordurbin and i commend the chicago hospital personnel for identifying this quickly we also commend @chicagosmayor and others who monitor travelers and visitors from wuhan china,FALSE,FALSE,216,65
11/12/2019 20:17,SenDuckworth,if we dont… well then well be letting our dwindling recruiting pool shrink even faster ceding our place in the world to bad actors like russia and china in the process because unless our citizenry is strong our weaponry wont matter,FALSE,FALSE,346,46
5/15/2020 20:03,SenatorDurbin,proud to have been a part of this effort condemning beijings gross human rights abuses and treatment of uyghur muslims china must stop unjustly jailing and harassing its own people for expressions of free speech thought and faith https://tco/l51m2g91ge,TRUE,FALSE,182,48
3/3/2020 19:35,SenatorDurbin,coronavirus has highlighted our nations dependence on medicines drugs medical equipment produced in other countries especially china @us_fda is working hard to address this vulnerability https://tco/ofoqpont86,FALSE,FALSE,161,50
2/10/2020 20:08,SenatorDurbin,coming off of one of the toughest years in memory @usdas formula for trade aid payments adds insult to injury for illinois farmers the presidents trade war with china has been a failurefarmers received 40% of their income from the government last year,FALSE,FALSE,105,44
2/6/2020 14:33,SenatorDurbin,yesterday federal health agencies briefed senators on the ongoing response to the coronavirus outbreak in china with 2 confirmed cases in il im grateful to the @cdcgov local medical professionals who are keeping us updated as we learn more about the impact of the virus,FALSE,FALSE,118,22
1/22/2020 15:34,SenatorDurbin,reports of the coronavirus making its way from china to the united states are concerning im glad @cdcgov will be screening passengers at ohare for symptoms of this virus i will continue to monitor this situation as it develops https://tco/ua2ggvsmqz,FALSE,FALSE,73,30
1/15/2020 1:40,SenatorDurbin,while china must be accountable for unfair trade practices the presidents trade war has seriously hurt farmers in our meeting today i spoke w/us amb to china brandstad about recommitting to our farmers providing the certainty they need to rebound from a difficult 2019 https://tco/viirdcs0jm,FALSE,FALSE,80,22
12/20/2019 20:57,SenatorDurbin,1 year ago today the 2018 farm bill was signed into lawa bipartisan carefully crafted bill to provide certainty for farmers i hope next year pres trump will reverse his harmful decisions from china to biofuels restore much-needed transparency certainty respect for ag,FALSE,FALSE,90,21
12/20/2019 19:17,SenatorDurbin,china has increased public funds for ag research by 8x while us funding has declined today i wrote to the trump admin to request an at least 5% plus inflation increase in fiscal year 2021 funding for ag research read my letter here: https://tco/myyay2pxuj,FALSE,FALSE,63,21
12/5/2019 19:28,SenatorDurbin,as such and with china set to host to the 2022 olympic winter games im asking the ioc to revise its host city contract to make sure china upholds human rights values reflective of the games https://tco/nf3iqvhi53,FALSE,FALSE,869,750
12/5/2019 19:28,SenatorDurbin,30 years after the brutal crackdown on those aspiring for basic democratic freedoms in tiananmen square china continues to jail and harass its own people for peaceful expressions of speech and thought and its uyghur population is facing abhorrent arbitrary mass detention,FALSE,FALSE,1055,879
12/5/2019 17:23,SenatorDurbin,illinois farmers have faced one of the toughest years in memory partly due to weather beyond their control but also because of president trumps trade games with china farmers need certainty not uncertainty with such an important market https://tco/vuy3otj6ju,FALSE,FALSE,155,64
11/18/2019 22:40,SenatorDurbin,illinois soybean farmers are hurting from the presidents trade war with china worse yet in trade aid payments per acre the top five states are all in the south with georgia ranked first cotton was barely touched by the trump-china trade war but soybeans were clobbered https://tco/e7jis9y6p5,TRUE,FALSE,129,64
11/15/2019 1:11,SenatorDurbin,today @admgrain shared with me their difficulties with the china trade war the @epa refinery waivers that damage biodiesel demand and the biodiesel tax credit https://tco/brypdiivqu,FALSE,FALSE,31,14
11/5/2019 0:02,SenatorDurbin,the house passed the bipartisan hong kong human right and democracy act last month and the senate foreign relations committee passed the bipartisan senate version two months ago why wont senator mcconnell act to demonstrate us values and help hong kong stand up to china?,FALSE,FALSE,18312,12476
6/3/2020 13:26,SenJoniErnst,#covid19 has brought to light a number of areas we need to prioritize and that i continue to work on: ✔️ securing our food supply chain ✔️ increasing access to rural broadband ✔️ decreasing our dependency on china https://tco/p1hyblylwb,FALSE,FALSE,94,24
5/22/2020 16:25,SenJoniErnst,communist china has a long history of intellectual property theft as our universities colleges help find a #covid19 vaccine its imperative we dont let china continue to steal our information im working on a bill with @senrickscott to protect our research from china,FALSE,FALSE,217,73
5/19/2020 16:04,SenJoniErnst,the @who failed to hold communist china accountable as they continued to spread lies misinformation about #covid19they failed to keep americans healthy and safe its past time theyre held accountable https://tco/lujcvnbzig,TRUE,FALSE,117,33
5/12/2020 17:56,SenJoniErnst,i called for the white house to stop our troops retirement savings from being invested in china and im thankful president @realdonaldtrump is taking bold action to ensure this does not happen https://tco/io49kvt2ht https://tco/xhkr6q8skx,TRUE,FALSE,81,26
5/1/2020 17:30,SenJoniErnst,why in the world is the us govt going to invest our servicemembers retirement in companies in china? we need to put an end to that @potus can take action asap to stop this and im working with @marcorubio on a bill to ban this from ever happening again,FALSE,FALSE,1142,716
4/23/2020 19:03,SenJoniErnst,heres what @whitecoatwaste had to say: we applaud senators joni ernst jeff merkley mike braun joe manchin for their outstanding leadership to ensure that government employees dont ever go on another taxpayer-funded shopping spreeat chinas filthy dangerous wet markets,FALSE,FALSE,19,13
4/22/2020 20:35,SenJoniErnst,american tax $$ shouldnt be going to chinas wet markets and they shouldnt be going to chinas wuhan lab either today i joined my colleagues in calling to end this funding express my deep concern over past federal funding to the controversial chinese state-run wuhan lab https://tco/eltgepsgj6,FALSE,FALSE,83,27
4/22/2020 19:54,SenJoniErnst,iowans hard-earned tax dollars were spent to subsidize ‘wet markets in china thats outrageous im teaming up with democrats republicans on a bipartisan bill to ban govt purchases of animals from unregulated marketplaces in china #makeemsquealhttps://tco/7sqdzhzkbw,FALSE,FALSE,58,23
4/22/2020 17:47,SenJoniErnst,our american tax dollars were being spent at chinas ‘wet markets? yup you heard that right and heres what im doing to put an end to it: https://tco/7sqdzhzkbw,FALSE,FALSE,59,29
4/16/2020 13:22,SenJoniErnst,the world health organization has failed to hold communist china accountable for covering up the largest global health pandemic in a lifetime iowans deserve answers the world deserves answers i look forward to hearing from the @who director-general https://tco/7sysd8sis9,TRUE,FALSE,1070,821
4/14/2020 18:30,SenJoniErnst,the folks around the world who have lost loved ones to #covid19 deserve answers the @who needs to be held accountable for its role in helping communist china cover up this pandemic i joined @senrickscott my colleagues to request info on the whos failed and delayed response https://tco/6ovltpqsvi,FALSE,FALSE,1099,825
3/9/2020 15:06,SenJoniErnst,unlike the us china has no privacy laws as we see the rise of artificial intelligence data being stored in china we need to protect american biz ensure china isnt infringing upon our right to privacy @senjudiciary i pressed doj dhs officials on this issue https://tco/qltex18k9g,FALSE,FALSE,985,721
2/12/2020 15:47,SenJoniErnst,with the #usmca and china phase one trade deal behind us its time for congress to get moving on things such as paid family leave lowering prescription drug costs and assisting rural communities in iowa as we find ways to address child care deserts https://tco/vrbsovjeqt,FALSE,FALSE,166,33
1/16/2020 21:50,SenJoniErnst,the phase one trade agreement with china a critical market for iowans will be a boon for our farmers and manufacturers now weve got to keep the pressure on china to uphold their end of the bargain as we move into phase two https://tco/bxccelnxw0,FALSE,FALSE,143,37
1/16/2020 15:37,SenJoniErnst,i talked with @senjoniernst minutes after the phase one china trade deal was signed #usmca is supposed to move on the senate floor today we talked about both trade pacts and their benefits to iowa farmers https://tco/i1jakuwii6,FALSE,TRUE,0,7
1/16/2020 14:03,SenJoniErnst,theres no doubt that this is an exciting start to the new year for our great state of #iowa from the phase one china agreement being finalized to the #usmca moving through the senate im proud to work with @potus to deliver real results for iowas farmers and manufacturers https://tco/orxchs5e6c,FALSE,FALSE,145,34
1/15/2020 18:26,SenJoniErnst,soon: ill be live on @foxbusiness from the white house lawn to discuss the phase one trade agreement with china 📺 tune in,FALSE,FALSE,46,6
1/15/2020 16:34,SenJoniErnst,the gangs all here as #iowas 4th largest trading partner china is a critically important market for iowans and this phase one deal which is especially promising for our ag and manufacturing sectors will help provide certainty for folks back home https://tco/bt0bqx18sm,FALSE,FALSE,241,46
1/11/2020 19:08,SenJoniErnst,were back it was so great to start my sixth #99countytour in montgomery county meeting farmers from across southwest iowa we had a productive discussion on trade with china the usmca workforce development and infrastructure 🚜 👨‍🌾 👩‍🌾 https://tco/bk98evdktr,FALSE,FALSE,63,31
1/8/2020 15:20,SenJoniErnst,back home i hear from constituents about things that matter to iowanslike the #usmca and a trade agreement with china im glad that as we start the new year were seeing progress that will directly benefit our state https://tco/7cvjkaodmf,FALSE,FALSE,86,22
12/18/2019 18:39,SenJoniErnst,as chair of @sascmajority subcommitee on emerging threats capabilities im proud the final bipartisan #fy20ndaa increases research and development for key technologies like artificial intelligence directed energy and hypersonics to deter adversaries such as china and russia https://tco/e91fothspm,FALSE,FALSE,58,15
12/13/2019 18:17,SenJoniErnst,im grateful to @realdonaldtrump and his administration for their commitment to securing a phase one deal its time for china to follow through,FALSE,FALSE,19,3
12/13/2019 18:17,SenJoniErnst,china has been a bad actor for years and this president has consistently stood up to their harmful trade tactics and worked to get a good deal in place one that will especially benefit #iowa agriculture,FALSE,FALSE,15,1
12/13/2019 18:17,SenJoniErnst,as #iowas fourth largest trading partner china is a critically important market for our farmers and manufacturers im glad to see there will be no new tariffs going into effect this week,FALSE,FALSE,38,4
12/5/2019 3:03,SenJoniErnst,china is yet again using predatory economics and targeted investments to exploit the poor and vulnerable trafficking little girls into marriage is a modern day form of slavery @imrankhanpti 629 innocent pakistani lives are at stake follow through https://tco/bsbmvlqnh7,FALSE,FALSE,662,660
12/4/2019 22:09,SenJoniErnst,as iowas third largest trading partner this trade agreement w/japan will increase exports of iowa beef pork and cornas well as put the pressure on china thanks @realdonaldtrump @ustr for your efforts to get a good agreement for our ag community https://tco/tpefz7cp47,TRUE,FALSE,67,15
3/18/2020 22:53,SenFeinstein,i urge president trump and president xi to calm tensions between our countries and allow americans journalists to remain in china open and clear lines of communication including a free press are vital to the relationship between our two countries https://tco/xhhuqze3zi,FALSE,FALSE,572,108
3/3/2020 19:46,SenFeinstein,myth: coronavirus can be transmitted via mail from chinafact: the world health organization says the coronavirus cannot survive for long on objects in the mail and that its safe to handle packages and letters from china https://tco/kjmtdemixg,FALSE,FALSE,294,117
3/2/2020 21:42,SenFeinstein,weve also seen a rise in racism toward asian-americans because the coronavirus is associated with china this is unconscionable people of all ages races and ethnicities are susceptible and bigotry toward any one group for a virus they have nothing to do with makes no sense,FALSE,FALSE,275,88
2/3/2020 22:43,SenFeinstein,cdc has now confirmed six cases of coronavirus in california please take simple steps to help protect yourself like washing your hands regularly americans in china seeking to return home should contact coronavirusemergencyusc@stategov more:   https://tco/wnf2uh8vts https://tco/qd4tsambdo,TRUE,FALSE,145,88
1/28/2020 21:49,SenFeinstein,this wasnt an isolated action in october president trump asked china to investigate the biden family and the mueller report lays out a series of actions leading up the 2016 election where the trump campaign solicited foreign interference,FALSE,FALSE,1129,337
1/17/2020 19:25,SenFeinstein,while many questions remain about the new coronavirus in china reports that it could spread underscore the need to be fully prepared ive asked @secazar what steps hhs is taking to ensure were ready should this outbreak escalate or another global health threat emerge https://tco/bxmqujmuns,FALSE,FALSE,221,91
12/6/2019 22:13,SenFeinstein,i led a bipartisan letter to congressional appropriators urging them to fulfill the navys request for funds to rebuild naval air weapons station china lake its imperative to rebuild this base after it sustained significant damage from two major earthquakes this summer https://tco/8tpzbbxu8i,FALSE,FALSE,178,50
1/15/2020 18:09,SenatorFischer,thank you @realdonaldtrump and your team for working hard to negotiate this trade deal with china nebraska will now be able to expand our market access this deal will bring much needed economic certainty to manufacturing ag energyrelease:➡️https://tco/pb5uzrzo9f,FALSE,FALSE,67,20
1/15/2020 17:14,SenatorFischer,nebraska and south dakota represented at the @whitehouse for the signing of the china trade deal https://tco/phjdyp80xd,FALSE,FALSE,91,25
1/15/2020 16:11,SenatorFischer,its about to start looking forward to @realdonaldtrump signing this historic trade deal with china https://tco/9nv5heg4tw,FALSE,FALSE,37,6
1/15/2020 16:06,SenatorFischer,im heading to the @whitehouse to join @realdonaldtrump as he signs the first phase of a trade deal between the united states and china    this is positive news for nebraska and our farmers and ranchers https://tco/fwmbywezby,FALSE,FALSE,5899,1212
5/21/2020 23:02,SenCoryGardner,this decision will fundamentally and irreversibly alter us-china relations and is a warning for the entire world not to fall for the tyranny of the ccp,FALSE,FALSE,638,473
5/14/2020 21:46,SenCoryGardner,it is urgent that we hold china accountable instead of working responsibly with the world on the coronavirus the ccp is choosing to interfere in us elections https://tco/dj0waacbqc,FALSE,FALSE,755,734
5/14/2020 21:46,SenCoryGardner,ive had conversations this week with @nih and @whnsc about #covid19 its clear that china still refuses to cooperate refuses transparency and refuses communication with the rest of the world this is reckless and irresponsible,FALSE,FALSE,184,107
